ISO3,date,price
GBR,2025-07-16,97.68
DEU,2025-07-17,94.15
GBR,2025-07-17,100.64
DEU,2025-07-18,103.23
GBR,2025-07-18,103.01
DEU,2025-07-19,71.19
GBR,2025-07-19,95.25
DEU,2025-07-20,72.46
GBR,2025-07-20,91.25
DEU,2025-07-21,101.31
GBR,2025-07-21,97.89
DEU,2025-07-22,78.68
GBR,2025-07-22,93.72
DEU,2025-07-23,79.5
GBR,2025-07-23,95.24
DEU,2025-07-24,103.33
GBR,2025-07-24,95.2
DEU,2025-07-25,97.45
GBR,2025-07-25,92.05
DEU,2025-07-26,89.92
GBR,2025-07-26,90.26
DEU,2025-07-27,78.6
GBR,2025-07-27,88.32
DEU,2025-07-28,88.73
GBR,2025-07-28,93.47
DEU,2025-07-29,77.77
GBR,2025-07-29,96.28
DEU,2025-07-30,77.62
GBR,2025-07-30,97.38
DEU,2025-07-31,85.79
GBR,2025-07-31,95.64
DEU,2025-08-01,93.29
GBR,2025-08-01,88.06
DEU,2025-08-02,68.28
GBR,2025-08-02,89.51
DEU,2025-08-03,49.49
GBR,2025-08-03,62.85
DEU,2025-08-04,68.72
GBR,2025-08-04,53.26
DEU,2025-08-05,41.59
GBR,2025-08-05,20.52
DEU,2025-08-06,63.72
GBR,2025-08-06,80.26
DEU,2025-08-07,72.68
GBR,2025-08-07,62.17
DEU,2025-08-08,77.67
GBR,2025-08-08,68.4
DEU,2025-08-09,60.75
GBR,2025-08-09,44.04
DEU,2025-08-10,45.32
GBR,2025-08-10,89.45
DEU,2025-08-11,84.23
GBR,2025-08-11,98.36
DEU,2025-08-12,86.63
GBR,2025-08-12,99.01
DEU,2025-08-13,97.13
GBR,2025-08-13,105.02
DEU,2025-08-14,107.52
GBR,2025-08-14,102.24
DEU,2025-08-15,73.73
GBR,2025-08-15,92.59
DEU,2025-08-16,60.5
GBR,2025-08-16,89.77
DEU,2025-08-17,63.46
GBR,2025-08-17,88.37
DEU,2025-08-18,95.12
GBR,2025-08-18,98.49
DEU,2025-08-19,83.07
GBR,2025-08-19,90.85
DEU,2025-08-20,90.27
GBR,2025-08-20,90.7
DEU,2025-08-21,90.96
GBR,2025-08-21,92.57
DEU,2025-08-22,75.0
GBR,2025-08-22,95.18
DEU,2025-08-23,66.95
GBR,2025-08-23,98.19
DEU,2025-08-24,61.93
GBR,2025-08-24,96.95
DEU,2025-08-25,89.14
GBR,2025-08-25,86.09
DEU,2025-08-26,97.74
GBR,2025-08-26,95.74
DEU,2025-08-27,105.13
GBR,2025-08-27,97.22
DEU,2025-08-28,117.64
GBR,2025-08-28,95.8
DEU,2025-08-29,95.61
GBR,2025-08-29,95.46
DEU,2025-08-30,70.01
GBR,2025-08-30,72.15
DEU,2025-08-31,58.64
GBR,2025-08-31,18.87
DEU,2025-09-01,98.57
GBR,2025-09-01,56.59
DEU,2025-09-02,118.31
GBR,2025-09-02,95.0
DEU,2025-09-03,61.36
GBR,2025-09-03,88.12
DEU,2025-09-04,95.24
GBR,2025-09-04,89.67
DEU,2025-09-05,103.98
GBR,2025-09-05,96.72
DEU,2025-09-06,76.62
GBR,2025-09-06,69.0
DEU,2025-09-07,45.76
GBR,2025-09-07,22.52
DEU,2025-09-08,120.76
GBR,2025-09-08,99.98
DEU,2025-09-09,140.29
GBR,2025-09-09,98.23
DEU,2025-09-10,129.21
GBR,2025-09-10,84.28
DEU,2025-09-11,69.51
GBR,2025-09-11,49.92
DEU,2025-09-12,59.71
GBR,2025-09-12,42.25
DEU,2025-09-13,62.04
GBR,2025-09-13,52.63
DEU,2025-09-14,61.31
GBR,2025-09-14,71.52
DEU,2025-09-15,13.2
GBR,2025-09-15,13.14
DEU,2025-09-16,23.35
GBR,2025-09-16,38.11
DEU,2025-09-17,73.76
GBR,2025-09-17,83.9
DEU,2025-09-18,68.68
GBR,2025-09-18,56.88
DEU,2025-09-19,93.33
GBR,2025-09-19,89.03
DEU,2025-09-20,55.37
GBR,2025-09-20,88.14
DEU,2025-09-21,43.58
GBR,2025-09-21,42.53
DEU,2025-09-22,105.01
GBR,2025-09-22,94.27
DEU,2025-09-23,105.88
GBR,2025-09-23,104.18
DEU,2025-09-24,80.7
GBR,2025-09-24,97.07
DEU,2025-09-25,79.02
GBR,2025-09-25,92.95
DEU,2025-09-26,95.96
GBR,2025-09-26,94.47
DEU,2025-09-27,93.83
GBR,2025-09-27,92.58
DEU,2025-09-28,85.06
GBR,2025-09-28,99.45
DEU,2025-09-29,132.68
GBR,2025-09-29,107.56
DEU,2025-09-30,136.28
GBR,2025-09-30,96.8
DEU,2025-10-01,131.03
GBR,2025-10-01,91.83
DEU,2025-10-02,102.11
GBR,2025-10-02,86.38
DEU,2025-10-03,58.67
GBR,2025-10-03,56.98
DEU,2025-10-04,-1.35
GBR,2025-10-04,0.18
DEU,2025-10-05,1.83
GBR,2025-10-05,16.05
DEU,2025-10-06,85.24
GBR,2025-10-06,80.73
DEU,2025-10-07,138.61
GBR,2025-10-07,102.52
DEU,2025-10-08,123.37
GBR,2025-10-08,104.76
DEU,2025-10-09,104.56
GBR,2025-10-09,99.62
DEU,2025-10-10,95.93
GBR,2025-10-10,99.21
DEU,2025-10-11,90.39
GBR,2025-10-11,98.67
DEU,2025-10-12,89.07
GBR,2025-10-12,97.93
DEU,2025-10-13,143.76
GBR,2025-10-13,120.82
DEU,2025-10-14,148.44
GBR,2025-10-14,112.08
DEU,2025-10-15,143.1
GBR,2025-10-15,122.01
DEU,2025-10-16,102.76
GBR,2025-10-16,104.31
DEU,2025-10-17,106.7
GBR,2025-10-17,103.11
DEU,2025-10-18,97.13
GBR,2025-10-18,95.69
DEU,2025-10-19,70.66
GBR,2025-10-19,66.35
DEU,2025-10-20,79.35
GBR,2025-10-20,91.75
DEU,2025-10-21,69.11
GBR,2025-10-21,90.2
DEU,2025-10-22,125.76
GBR,2025-10-22,100.14
DEU,2025-10-23,72.88
GBR,2025-10-23,87.55
DEU,2025-10-24,29.24
GBR,2025-10-24,52.69
DEU,2025-10-25,14.11
GBR,2025-10-25,17.46
DEU,2025-10-26,7.05
GBR,2025-10-26,33.13
GBR,2025-10-26,4.24
DEU,2025-10-27,68.35
GBR,2025-10-27,71.39
DEU,2025-10-28,66.54
GBR,2025-10-28,69.39
DEU,2025-10-29,89.45
GBR,2025-10-29,87.63
DEU,2025-10-30,73.79
GBR,2025-10-30,82.69
DEU,2025-10-31,91.47
GBR,2025-10-31,57.61
DEU,2025-11-01,52.24
GBR,2025-11-01,46.96
DEU,2025-11-02,86.17
GBR,2025-11-02,66.08
DEU,2025-11-03,77.85
GBR,2025-11-03,61.06
DEU,2025-11-04,79.2
GBR,2025-11-04,70.02
DEU,2025-11-05,95.87
GBR,2025-11-05,88.88
DEU,2025-11-06,107.43
GBR,2025-11-06,98.19
DEU,2025-11-07,113.14
GBR,2025-11-07,95.77
DEU,2025-11-08,106.06
GBR,2025-11-08,94.85
DEU,2025-11-09,100.79
GBR,2025-11-09,91.47
DEU,2025-11-10,125.69
GBR,2025-11-10,89.88
DEU,2025-11-11,96.63
GBR,2025-11-11,85.33
DEU,2025-11-12,77.46
GBR,2025-11-12,77.69
DEU,2025-11-13,73.05
GBR,2025-11-13,72.53
DEU,2025-11-14,103.97
GBR,2025-11-14,78.45
DEU,2025-11-15,89.01
GBR,2025-11-15,77.65
DEU,2025-11-16,99.51
GBR,2025-11-16,90.22
DEU,2025-11-17,96.7
GBR,2025-11-17,90.52
DEU,2025-11-18,103.03
GBR,2025-11-18,101.29
DEU,2025-11-19,102.18
GBR,2025-11-19,94.87
DEU,2025-11-20,122.43
GBR,2025-11-20,102.64
DEU,2025-11-21,144.25
GBR,2025-11-21,123.64
DEU,2025-11-22,92.5
GBR,2025-11-22,96.25
DEU,2025-11-23,74.83
GBR,2025-11-23,85.8
DEU,2025-11-24,126.89
GBR,2025-11-24,99.08
DEU,2025-11-25,213.9
GBR,2025-11-25,123.2
DEU,2025-11-26,175.53
GBR,2025-11-26,113.01
DEU,2025-11-27,90.69
GBR,2025-11-27,81.96
DEU,2025-11-28,86.49
GBR,2025-11-28,77.29
DEU,2025-11-29,90.0
GBR,2025-11-29,90.89
DEU,2025-11-30,86.1
GBR,2025-11-30,82.86
DEU,2025-12-01,95.14
GBR,2025-12-01,83.32
DEU,2025-12-02,103.14
GBR,2025-12-02,86.27
DEU,2025-12-03,167.67
GBR,2025-12-03,97.46
DEU,2025-12-04,127.42
GBR,2025-12-04,93.49
DEU,2025-12-05,140.57
GBR,2025-12-05,88.84
DEU,2025-12-06,78.18
GBR,2025-12-06,78.16
DEU,2025-12-07,78.53
GBR,2025-12-07,83.85
DEU,2025-12-08,70.55
GBR,2025-12-08,70.45
DEU,2025-12-09,89.88
GBR,2025-12-09,76.42
DEU,2025-12-10,81.63
GBR,2025-12-10,68.2
DEU,2025-12-11,95.22
GBR,2025-12-11,80.07
DEU,2025-12-12,115.32
GBR,2025-12-12,92.25
DEU,2025-12-13,96.27
GBR,2025-12-13,84.4
DEU,2025-12-14,82.67
GBR,2025-12-14,68.08
DEU,2025-12-15,91.71
GBR,2025-12-15,87.22
DEU,2025-12-16,108.26
GBR,2025-12-16,99.99
DEU,2025-12-17,106.56
GBR,2025-12-17,87.17
DEU,2025-12-18,72.84
GBR,2025-12-18,72.66
DEU,2025-12-19,74.11
GBR,2025-12-19,70.21
DEU,2025-12-20,101.55
GBR,2025-12-20,90.95
DEU,2025-12-21,88.59
GBR,2025-12-21,90.65
DEU,2025-12-22,86.72
GBR,2025-12-22,89.78
DEU,2025-12-23,75.83
GBR,2025-12-23,90.65
DEU,2025-12-24,63.92
GBR,2025-12-24,85.39
DEU,2025-12-25,68.02
GBR,2025-12-25,85.05
DEU,2025-12-26,91.72
GBR,2025-12-26,95.33
DEU,2025-12-27,92.24
GBR,2025-12-27,93.81
DEU,2025-12-28,90.63
GBR,2025-12-28,96.58
DEU,2025-12-29,94.73
GBR,2025-12-29,95.91
DEU,2025-12-30,89.81
GBR,2025-12-30,96.5
DEU,2025-12-31,84.24
GBR,2025-12-31,92.82
