wave_ctv,oneway_hours,oneway_hours_realized,oneway_km_realized,instance_id,iss_objective,iss_first_stage_cost,iss_second_stage_cost,iss_downtime_cost,iss_travel_cost_S,iss_travel_cost_M,oos_objective,ctv_lt_count,ctv_st_count,uses_ctv,gamma_LT,gamma_ST,solution_signature
1.6,1.0,0.998875457538814,34.96064101385849,1,18858713.373900995,6576433.5,12282279.873900812,12261191.615241451,2908.7253323530276,18179.53332720644,19184933.512700222,0,4,1,SOV|3:1,CTV|3|Feb:3;CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Feb=3;gamma_ST:CTV|3|Jan=1
1.6,1.0,0.998875457538814,34.96064101385849,2,19542511.78357602,6003036.0,13539475.783575814,13519953.761633877,1342.4886149321658,18179.53332720644,18760006.887772627,0,1,1,SOV|3:1,CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=1
1.6,1.0,0.998875457538814,34.96064101385849,3,17385060.664070006,6003036.0,11382024.664069822,11362167.01997415,1678.1107686652072,18179.53332720644,18728243.18403267,0,1,1,SOV|3:1,CTV|3|Dec:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Dec=1
1.6,1.0,0.998875457538814,34.96064101385849,4,21230356.777227376,6003036.0,15227320.77722715,15208246.251490192,894.9924099547773,18179.53332720644,18849334.082430087,0,1,1,SOV|3:1,CTV|3|Nov:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Nov=1
1.6,1.0,0.998875457538814,34.96064101385849,5,19231120.964653764,5811903.5,13419217.464653585,13401037.931326587,0.0,18179.53332720644,18793723.288208984,0,0,0,SOV|3:1,,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1
1.6,1.0,0.998875457538814,34.96064101385849,6,18019034.16281593,6003036.0,12015998.16281574,11996588.014925048,1230.6145636878186,18179.53332720644,18760006.887772627,0,1,1,SOV|3:1,CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=1
1.6,1.5,1.4983087345866284,52.44080571053199,1,18934839.44224744,6576433.5,12358405.942247625,12326773.648242868,4363.075035116263,27269.21896947664,19228946.04981664,0,4,1,SOV|3:1,CTV|3|Feb:3;CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Feb=3;gamma_ST:CTV|3|Jan=1
1.6,1.5,1.4983087345866284,52.44080571053199,2,19563340.51102011,6003036.0,13560304.511020292,13530853.754533092,2181.5375175581316,27269.21896947664,18792099.73887697,0,1,1,SOV|3:1,CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=1
1.6,1.5,1.4983087345866284,52.44080571053199,3,17395827.239186414,5811903.5,11583923.739186596,11556654.520216953,0.0,27269.21896947664,18802787.796455238,0,0,0,SOV|3:1,,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1
1.6,1.5,1.4983087345866284,52.44080571053199,4,21245642.583103977,6003036.0,15242606.583104149,15213994.879508317,1342.4846261896191,27269.21896947664,18875450.76238329,0,1,1,SOV|3:1,CTV|3|Nov:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Nov=1
1.6,1.5,1.4983087345866284,52.44080571053199,5,19240210.650296036,5811903.5,13428307.150296219,13401037.931326576,0.0,27269.21896947664,18802787.796455238,0,0,0,SOV|3:1,,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1
1.6,1.5,1.4983087345866284,52.44080571053199,6,18048962.654695217,6003036.0,12045926.654695407,12016979.329943027,1678.1057827370241,27269.21896947664,18792099.73887697,0,1,1,SOV|3:1,CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=1
1.6,2.0,1.997736669511238,69.92078343289333,1,19037618.358649123,6194168.5,12843449.858649258,12802616.121124323,4474.930139705174,36358.807385104534,18917523.788031526,0,2,1,SOV|3:1,CTV|3|Feb:1;CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Feb=1;gamma_ST:CTV|3|Jan=1
1.6,2.0,1.997736669511238,69.92078343289333,2,19581523.56972574,6003036.0,13578487.569725879,13539220.057749841,2908.7045908083633,36358.807385104534,18818005.44137353,0,1,1,SOV|3:1,CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=1
1.6,2.0,1.997736669511238,69.92078343289333,3,17405265.06841665,5811903.5,11593361.56841679,11557002.76103156,0.0,36358.807385104534,18811914.613174994,0,0,0,SOV|3:1,,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1
1.6,2.0,1.997736669511238,69.92078343289333,4,21264708.128969364,6003036.0,15261672.12896949,15223523.34952838,1789.9720558820695,36358.807385104534,18900833.97508046,0,1,1,SOV|3:1,CTV|3|Nov:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Nov=1
1.6,2.0,1.997736669511238,69.92078343289333,5,19249300.238711677,5811903.5,13437396.738711813,13401037.931326585,0.0,36358.807385104534,18811914.613174994,0,0,0,SOV|3:1,,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1
1.6,2.0,1.997736669511238,69.92078343289333,6,18061690.50593848,5811903.5,12249787.00593861,12213428.198553381,0.0,36358.807385104534,18811914.613174994,0,0,0,SOV|3:1,,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1
1.8,0.5,0.49943861910963483,17.48035166883722,1,18556555.147689234,6385301.0,12171254.147689233,12160374.376810582,1789.9880108889315,9089.782867795333,18823588.476957835,0,3,1,SOV|3:1,CTV|3|Feb:2;CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Feb=2;gamma_ST:CTV|3|Jan=1
1.8,0.5,0.49943861910963483,17.48035166883722,2,19037245.906309336,6385301.0,12651944.906309325,12640449.827051934,2405.2963896320025,9089.782867795333,18695876.161541916,0,3,1,SOV|3:1,CTV|3|Jan:2;CTV|3|Nov:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=2;gamma_ST:CTV|3|Nov=1
1.8,0.5,0.49943861910963483,17.48035166883722,3,16650144.638826264,4051768.5,12598376.138825992,12505968.00776414,91569.07418203633,839.0568801041865,20140494.06453739,2,2,1,CTV|3:2,CTV|3|Dec:2;SOV|3|Feb:1,alpha:SOV1|3|Feb=1;eta:3=1;gamma_LT:CTV|3=2;gamma_ST:CTV|3|Dec=2;gamma_ST:SOV|3|Feb=1
1.8,0.5,0.49943861910963483,17.48035166883722,4,20639277.504516304,6767566.0,13871711.504516277,13858873.934250724,3747.7873977987033,9089.782867795333,18577121.301492184,0,5,1,SOV|3:1,CTV|3|Dec:1;CTV|3|Feb:1;CTV|3|Jan:1;CTV|3|Mar:1;CTV|3|Nov:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Dec=1;gamma_ST:CTV|3|Feb=1;gamma_ST:CTV|3|Jan=1;gamma_ST:CTV|3|Mar=1;gamma_ST:CTV|3|Nov=1
1.8,0.5,0.49943861910963483,17.48035166883722,5,18596861.877754185,6576433.5,12020428.37775417,12008262.052992698,3076.5418937153527,9089.782867795333,18640030.728929542,0,4,1,SOV|3:1,CTV|3|Dec:2;CTV|3|Jan:1;CTV|3|Mar:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Dec=2;gamma_ST:CTV|3|Jan=1;gamma_ST:CTV|3|Mar=1
1.8,0.5,0.49943861910963483,17.48035166883722,6,17794727.14027039,6194168.5,11600558.640270378,11589566.995141048,1901.8622615694906,9089.782867795333,18423369.543527372,0,2,1,SOV|3:1,CTV|3|Dec:1;CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Dec=1;gamma_ST:CTV|3|Jan=1
1.8,1.0,0.998875457538814,34.96064101385849,1,18675633.58297296,6576433.5,12099200.082972778,12077440.58000595,3579.969639819111,18179.53332720644,19056200.185805015,0,4,1,SOV|3:1,CTV|3|Feb:3;CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Feb=3;gamma_ST:CTV|3|Jan=1
1.8,1.0,0.998875457538814,34.96064101385849,2,19148250.98873398,6385301.0,12762949.988733783,12740295.493357008,4474.962049773889,18179.53332720644,18762778.87524018,0,3,1,SOV|3:1,CTV|3|Jan:2;CTV|3|Nov:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=2;gamma_ST:CTV|3|Nov=1
1.8,1.0,0.998875457538814,34.96064101385849,3,17081079.425067738,6194168.5,10886910.925067559,10865822.666408192,2908.725332353027,18179.53332720644,18674756.920920923,0,2,1,SOV|3:1,CTV|3|Dec:1;CTV|3|Feb:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Dec=1;gamma_ST:CTV|3|Feb=1
1.8,1.0,0.998875457538814,34.96064101385849,4,20766899.390512142,6767566.0,13999333.390511982,13974217.666007798,6936.1911771495315,18179.53332720644,18684903.332937833,0,5,1,SOV|3:1,CTV|3|Dec:1;CTV|3|Feb:1;CTV|3|Jan:1;CTV|3|Mar:1;CTV|3|Nov:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Dec=1;gamma_ST:CTV|3|Feb=1;gamma_ST:CTV|3|Jan=1;gamma_ST:CTV|3|Mar=1;gamma_ST:CTV|3|Nov=1
1.8,1.0,0.998875457538814,34.96064101385849,5,18805242.003246997,6385301.0,12419941.003246827,12397174.633818787,4586.836101018237,18179.53332720644,18627589.477283563,0,3,1,SOV|3:1,CTV|3|Dec:1;CTV|3|Jan:1;CTV|3|Mar:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Dec=1;gamma_ST:CTV|3|Jan=1;gamma_ST:CTV|3|Mar=1
1.8,1.0,0.998875457538814,34.96064101385849,6,17823430.282177992,6003036.0,11820394.282177802,11800536.63808213,1678.1107686652072,18179.53332720644,18674075.097609896,0,1,1,SOV|3:1,CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=1
1.8,1.5,1.4983087345866284,52.44080571053199,1,18785091.774576567,6576433.5,12208658.274576748,12176354.738258896,5034.3173482110715,27269.21896947664,19106724.634630807,0,4,1,SOV|3:1,CTV|3|Feb:3;CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Feb=3;gamma_ST:CTV|3|Jan=1
1.8,1.5,1.4983087345866284,52.44080571053199,2,19274298.590744756,6385301.0,12888997.590744935,12855015.948644347,6712.423130948093,27269.21896947664,18813266.849407308,0,3,1,SOV|3:1,CTV|3|Jan:2;CTV|3|Nov:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=2;gamma_ST:CTV|3|Nov=1
1.8,1.5,1.4983087345866284,52.44080571053199,3,17159567.031289086,6194168.5,10965398.53128927,10933766.237284513,4363.075035116263,27269.21896947664,18741697.889962286,0,2,1,SOV|3:1,CTV|3|Dec:1;CTV|3|Feb:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Dec=1;gamma_ST:CTV|3|Feb=1
1.8,1.5,1.4983087345866284,52.44080571053199,4,20978841.88797252,6385301.0,14593540.88797268,14559559.245872093,6712.423130948092,27269.21896947664,18589394.966468673,0,3,1,SOV|3:1,CTV|3|Dec:1;CTV|3|Jan:1;CTV|3|Nov:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Dec=1;gamma_ST:CTV|3|Jan=1;gamma_ST:CTV|3|Nov=1
1.8,1.5,1.4983087345866284,52.44080571053199,5,18891549.240404315,6385301.0,12506248.2404045,12472266.598303912,6712.423130948092,27269.21896947664,18713730.150191166,0,3,1,SOV|3:1,CTV|3|Dec:1;CTV|3|Jan:1;CTV|3|Mar:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Dec=1;gamma_ST:CTV|3|Jan=1;gamma_ST:CTV|3|Mar=1
1.8,1.5,1.4983087345866284,52.44080571053199,6,17878080.611928564,6003036.0,11875044.61192874,11845426.044863267,2349.348095831834,27269.21896947664,18708218.084227014,0,1,1,SOV|3:1,CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=1
1.8,2.0,1.997736669511238,69.92078343289333,1,18889460.520603195,6194168.5,12695292.020603329,12653787.043557439,5146.16966066095,36358.807385104534,18817825.604084983,0,2,1,SOV|3:1,CTV|3|Feb:1;CTV|3|Jan:1,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Feb=1;gamma_ST:CTV|3|Jan=1
1.8,2.0,1.997736669511238,69.92078343289333,2,19393037.779580962,6194168.5,13198869.279581085,13156021.823493283,6488.648702572503,36358.807385104534,18849168.063505363,0,2,1,SOV|3:1,CTV|3|Jan:2,alpha:SOV1|3|Apr=1;alpha:SOV1|3|Aug=1;alpha:SOV1|3|Dec=1;alpha:SOV1|3|Feb=1;alpha:SOV1|3|Jan=1;alpha:SOV1|3|Jul=1;alpha:SOV1|3|Jun=1;alpha:SOV1|3|Mar=1;alpha:SOV1|3|May=1;alpha:SOV1|3|Nov=1;alpha:SOV1|3|Oct=1;alpha:SOV1|3|Sep=1;eta:3=1;gamma_LT:SOV|3=1;gamma_ST:CTV|3|Jan=2
