case_id,coalition,coalition_size,bases,count,objective,first_stage_cost,second_stage_cost,charter_cost_ST,charter_cost_LT,charter_cost_mob,downtime_cost,travel_cost_S,travel_cost_M,runtime,MIPGap,eta,gamma_LT,gamma_ST,alpha,iss_scenarios,oos_scenarios,seed,standalone_cost,synergy,savings,CTV_ST_vessel_months,SOV_ST_vessel_months,CTV_LT_vessels,SOV_LT_vessels,CTV_LT_vessel_months,SOV_LT_vessel_months,CTV_total_vessel_months,SOV_total_vessel_months,SOV_share,avg_pairwise_distance,max_pairwise_distance,avg_distance_to_selected_base,max_distance_to_selected_base,range_distance_to_selected_base,total_turbines,turbine_range,has_stable_core
base_oos_501_1500,CEG,3,3;5;6;7,1000,36509727.66625302,13949500.0,22560227.66625329,4140000.0,9056250.0,753250.0,20362025.34467915,620621.8497243411,1577580.4718495652,8.124073749542235,0.0128743668526923,5:1,CTV|5:2;SOV|5:1,SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Mar:1;SOV2|5|Nov:1;SOV2|5|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,39379716.1242389,0.07860887060624913,2869988.457985878,0.0,6.0,2.0,1.0,24.0,12.0,24.0,18.0,0.42857142857142855,302.5084580455162,453.29413142340513,201.5625638317665,383.6021091949793,301.6293872382521,210.0,20.0,False
base_oos_501_1500,CF,2,3;5;6;7,1000,25003666.02621535,8947575.0,16056091.026215311,345000.0,8150625.0,451950.0,15089747.806352822,163423.11622151444,802920.1036410397,1.89278482747078,0.0097463662352605,6:1,CTV|6:1;SOV|6:1,CTV|6|Dec:1;CTV|6|Jan:1;CTV|6|Nov:1;CTV|6|Oct:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,26672816.74124249,0.06675623939613912,1669150.7150271423,4.0,0.0,1.0,1.0,12.0,12.0,16.0,12.0,0.42857142857142855,310.4287023376986,310.4287023376986,155.84873697097734,260.96930289836774,210.2411318547808,130.0,30.0,True
base_oos_501_1500,CFG,3,3;5;6;7,1000,33617739.329207845,13119200.0,20498539.32920816,4140000.0,8150625.0,828575.0,18235540.73631433,587819.9307844051,1675178.6621091478,5.751715119838715,0.0102267649165552,7:1,CTV|7:1;SOV|7:1,CTV|7|Apr:1;CTV|7|Aug:1;CTV|7|Dec:1;CTV|7|Jul:1;CTV|7|Jun:1;CTV|7|Mar:1;CTV|7|May:1;CTV|7|Sep:1;SOV|7|Dec:1;SOV|7|Feb:1;SOV|7|Jan:1;SOV|7|Nov:1;SOV|7|Oct:1,SOV1|7|Apr:1;SOV1|7|Aug:1;SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Jul:1;SOV1|7|Jun:1;SOV1|7|Mar:1;SOV1|7|May:1;SOV1|7|Nov:1;SOV1|7|Oct:1;SOV1|7|Sep:1;SOV2|7|Dec:1;SOV2|7|Feb:1;SOV2|7|Jan:1;SOV2|7|Nov:1;SOV2|7|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,35969866.12254318,0.06996683418541927,2352126.7933353335,8.0,5.0,1.0,1.0,12.0,12.0,20.0,17.0,0.4594594594594595,324.0540617453862,453.29413142340513,234.54010775048252,458.99446974358096,392.8431621652872,190.0,30.0,False
base_oos_501_1500,CG,2,3;5;6;7,1000,23254289.9198256,8527250.0,14727039.91982552,0.0,8150625.0,376625.0,13126567.604805823,237065.56777107145,1363406.7472487064,2.170158138036728,0.0090252846442758,7:1,CTV|7:1;SOV|7:1,,SOV1|7|Apr:1;SOV1|7|Aug:1;SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Jul:1;SOV1|7|Jun:1;SOV1|7|Mar:1;SOV1|7|May:1;SOV1|7|Nov:1;SOV1|7|Oct:1;SOV1|7|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,25210110.2663958,0.08410578664467211,1955820.3465702012,0.0,0.0,1.0,1.0,12.0,12.0,12.0,12.0,0.5,453.29413142340513,453.29413142340513,262.57288866093734,458.99446974358096,392.8431621652872,140.0,20.0,True
base_oos_501_1500,D,1,3;5;6;7,1000,17255479.33779091,6618825.0,10636654.33779092,5261250.0,905625.0,451950.0,10518577.925253227,76193.11804997998,41883.29448767778,0.5400187048912048,0.0048816319889633,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|May:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,17255479.33779091,0.0,0.0,5.0,7.0,1.0,0.0,12.0,0.0,17.0,7.0,0.2916666666666667,0.0,0.0,33.77009637401361,33.77009637401361,0.0,100.0,0.0,
base_oos_501_1500,DE,2,3;5;6;7,1000,28547886.5155274,9508200.0,19039686.51552752,0.0,9056250.0,451950.0,18385091.13018428,257760.37404602583,396835.0112971021,2.3277105734348296,0.008760261950276,5:1,CTV|5:2;SOV|5:1,,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,31425085.195634015,0.10078499781557156,2877198.680106614,0.0,0.0,2.0,1.0,24.0,12.0,24.0,12.0,0.3333333333333333,147.43698550828995,147.43698550828995,86.44147835880332,139.11286034359304,105.34276396957944,170.0,30.0,True
base_oos_501_1500,DEF,3,3;5;6;7,1000,38672368.25832669,13259500.0,25412868.258326955,3450000.0,9056250.0,753250.0,24254018.729121536,438028.9588641155,720820.5703411157,5.98181583237648,0.0102172138789897,6:1,CTV|6:2;SOV|6:1,SOV|6|Dec:1;SOV|6|Feb:1;SOV|6|Jan:1;SOV|6|Nov:1;SOV|6|Oct:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Nov:1;SOV2|6|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,42184841.05178139,0.09082642081787747,3512472.7934547067,0.0,5.0,2.0,1.0,24.0,12.0,24.0,17.0,0.4146341463414634,177.3064986420956,251.76223430934377,113.0100328061762,201.62037163588656,150.89220059229962,220.0,50.0,True
base_oos_501_1500,DEFG,4,3;5;6;7,1000,48306248.63534519,17474825.0,30831423.63534551,345000.0,16301250.0,828575.0,28891898.13721411,518684.7967082307,1420840.7014228953,10.64683402442932,0.0114221355574652,6:1,CTV|6:2;SOV|6:2,CTV|6|Dec:1;CTV|6|Feb:1;CTV|6|Jan:1;CTV|6|Nov:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,51481890.43308208,0.0657397725439045,3175641.7977368906,4.0,0.0,2.0,2.0,24.0,24.0,28.0,24.0,0.46153846153846156,229.5959751771986,392.0645292461625,142.21191079979664,229.81754478065795,179.089373737071,280.0,50.0,False
base_oos_501_1500,DEG,3,3;5;6;7,1000,37868576.37281843,14639500.0,23229076.37281861,4830000.0,9056250.0,753250.0,21391093.05324012,421134.9476845234,1416848.3718938911,7.224516652822494,0.0118320594956823,5:1,CTV|5:2;SOV|5:1,SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Mar:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,40722134.5769347,0.0753542508707699,2853558.20411627,0.0,7.0,2.0,1.0,24.0,12.0,24.0,19.0,0.4418604651162791,261.5513297233799,392.0645292461625,185.49502197086198,383.6021091949793,349.83201282096564,230.0,40.0,False
base_oos_501_1500,DF,2,3;5;6;7,1000,26963128.001343675,8947575.0,18015553.001343705,345000.0,8150625.0,451950.0,17170627.402330164,205841.8974165217,639083.7015970083,2.0328332245349885,0.0095929413893318,6:1,CTV|6:1;SOV|6:1,CTV|6|Dec:1;CTV|6|Jan:1;CTV|6|Nov:1;CTV|6|Oct:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,28015235.193938293,0.039020220226013355,1052107.1925946176,4.0,0.0,1.0,1.0,12.0,12.0,16.0,12.0,0.42857142857142855,251.76223430934377,251.76223430934377,126.17427133973675,201.62037163588656,150.89220059229962,150.0,50.0,True
base_oos_501_1500,DFG,3,3;5;6;7,1000,35815029.055530526,12957625.0,22857404.055530906,4053750.0,8150625.0,753250.0,20769895.10400809,588761.2331822165,1498747.718340248,5.589018224477768,0.0103536555356177,7:1,CTV|7:1;SOV|7:1,CTV|7|Apr:1;CTV|7|Aug:1;CTV|7|Jul:1;CTV|7|Jun:1;CTV|7|Mar:1;CTV|7|May:1;CTV|7|Sep:1;SOV|7|Dec:1;SOV|7|Feb:1;SOV|7|Jan:1;SOV|7|Nov:1;SOV|7|Oct:1,SOV1|7|Apr:1;SOV1|7|Aug:1;SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Jul:1;SOV1|7|Jun:1;SOV1|7|Mar:1;SOV1|7|May:1;SOV1|7|Nov:1;SOV1|7|Oct:1;SOV1|7|Sep:1;SOV2|7|Dec:1;SOV2|7|Feb:1;SOV2|7|Jan:1;SOV2|7|Nov:1;SOV2|7|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,37312284.57523898,0.041805229792972895,1497255.5197084546,7.0,5.0,1.0,1.0,12.0,12.0,19.0,17.0,0.4722222222222222,284.0887050101871,392.0645292461625,213.95819806883108,397.2487406986267,331.09743312033294,210.0,50.0,False
base_oos_501_1500,DG,2,3;5;6;7,1000,26152075.109059576,9195400.0,16956675.109059654,517500.0,8150625.0,527275.0,15392462.741267988,131810.07585514776,1432402.2919364478,2.3552342360019685,0.008342130488806,5:1,CTV|5:1;SOV|5:1,CTV|5|Dec:2;CTV|5|Feb:1;CTV|5|Jan:1;CTV|5|Nov:2,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,26552528.719091594,0.015312498467599366,400453.6100320183,6.0,0.0,1.0,1.0,12.0,12.0,18.0,12.0,0.4,392.0645292461625,392.0645292461625,208.68610278449646,383.6021091949793,349.83201282096564,160.0,40.0,True
base_oos_501_1500,E,1,3;5;6;7,1000,14169605.857843105,6672875.0,7496730.857843066,6296250.0,0.0,376625.0,7205228.483214799,184666.45569172755,106835.9189365658,0.5021960761547088,0.011984261114036,6:1,,CTV|6|Apr:2;CTV|6|Aug:2;CTV|6|Dec:1;CTV|6|Feb:1;CTV|6|Jan:1;CTV|6|Jul:2;CTV|6|Jun:2;CTV|6|Mar:1;CTV|6|May:2;CTV|6|Nov:1;CTV|6|Oct:1;CTV|6|Sep:1;SOV|6|Dec:1;SOV|6|Feb:1;SOV|6|Jan:1;SOV|6|Mar:1;SOV|6|Nov:1;SOV|6|Oct:1;SOV|6|Sep:1,SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Mar:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,14169605.857843105,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,17.0,7.0,0.2916666666666667,0.0,0.0,86.68155573905514,86.68155573905514,0.0,70.0,0.0,
base_oos_501_1500,EF,2,3;5;6;7,1000,23801332.9876546,8936075.0,14865257.98765449,6296250.0,1811250.0,828575.0,14379437.526778584,330211.48349957285,155608.97737645026,2.125405080795288,0.0092631095252634,6:1,CTV|6:2,CTV|6|Aug:1;SOV|6|Dec:1;SOV|6|Feb:2;SOV|6|Jan:2;SOV|6|Mar:1;SOV|6|Nov:1;SOV|6|Oct:1;SOV|6|Sep:1,SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Mar:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Feb:1;SOV2|6|Jan:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,24929361.713990487,0.04739351056182352,1128028.7263358869,1.0,9.0,2.0,0.0,24.0,0.0,25.0,9.0,0.2647058823529412,132.7202761086531,132.7202761086531,68.70486339132104,86.68155573905514,35.953384695468195,120.0,20.0,True
base_oos_501_1500,EFG,3,3;5;6;7,1000,31777791.27677876,13259500.0,18518291.276778743,3450000.0,9056250.0,753250.0,17282252.627392627,380363.1883379245,855675.461048177,5.375811074972153,0.0098775393538063,6:1,CTV|6:2;SOV|6:1,SOV|6|Dec:1;SOV|6|Feb:1;SOV|6|Jan:1;SOV|6|Nov:1;SOV|6|Oct:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Nov:1;SOV2|6|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,34226411.095291175,0.0770544370810854,2448619.8185124137,0.0,5.0,2.0,1.0,24.0,12.0,24.0,17.0,0.4146341463414634,195.43736733313176,245.15247441568727,122.40909052110003,229.81754478065795,179.089373737071,180.0,20.0,True
base_oos_501_1500,EG,2,3;5;6;7,1000,21476096.08312155,8688825.0,12787271.08312147,86250.0,8150625.0,451950.0,11778654.966781538,236009.18431009213,772606.9320299367,2.02366045165062,0.0095043517998767,7:1,CTV|7:1;SOV|7:1,CTV|7|Feb:1,SOV1|7|Apr:1;SOV1|7|Aug:1;SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Jul:1;SOV1|7|Jun:1;SOV1|7|Mar:1;SOV1|7|May:1;SOV1|7|Nov:1;SOV1|7|Oct:1;SOV1|7|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,23466655.23914379,0.09268719735271885,1990559.1560222395,1.0,0.0,1.0,1.0,12.0,12.0,13.0,12.0,0.48,245.15247441568727,245.15247441568727,158.57356157458813,250.9958155708825,184.84450799258877,130.0,10.0,True
base_oos_501_1500,F,1,3;5;6;7,1000,10759755.85614738,4732250.0,6027505.856147375,3450000.0,905625.0,376625.0,5863222.856844139,116199.99801055032,48083.00129269004,0.5063568387031555,0.0116168276451733,6:1,CTV|6:1,SOV|6|Dec:1;SOV|6|Feb:1;SOV|6|Jan:1;SOV|6|Nov:1;SOV|6|Oct:1,SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Nov:1;SOV1|6|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,10759755.85614738,0.0,0.0,0.0,5.0,1.0,0.0,12.0,0.0,12.0,5.0,0.29411764705882354,0.0,0.0,50.72817104358695,50.72817104358695,0.0,50.0,0.0,
base_oos_501_1500,FG,2,3;5;6;7,1000,18376778.39455531,8861325.0,9515453.39455524,258750.0,8150625.0,451950.0,8665753.41617513,294867.3646004479,554832.6137797254,2.676029123544693,0.0082314692500332,7:1,CTV|7:1;SOV|7:1,CTV|7|Dec:1;CTV|7|Feb:1;CTV|7|Jan:1,SOV1|7|Apr:1;SOV1|7|Aug:1;SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Jul:1;SOV1|7|Jun:1;SOV1|7|Mar:1;SOV1|7|May:1;SOV1|7|Nov:1;SOV1|7|Oct:1;SOV1|7|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,20056805.237448066,0.09142118421532006,1680026.8428927548,3.0,0.0,1.0,1.0,12.0,12.0,15.0,12.0,0.4444444444444444,208.43935147505482,208.43935147505482,122.31292675393325,178.47454592957277,112.32323835127902,110.0,10.0,True
base_oos_501_1500,G,1,3;5;6;7,1000,9297049.381300686,5422250.0,3874799.381300674,4140000.0,905625.0,376625.0,3655125.098134045,149496.37195658436,70177.9112100612,0.5970166156291962,0.0160372899471272,7:1,CTV|7:1,SOV|7|Dec:1;SOV|7|Feb:1;SOV|7|Jan:1;SOV|7|Mar:1;SOV|7|Nov:1;SOV|7|Oct:1,SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Mar:1;SOV1|7|Nov:1;SOV1|7|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,9297049.381300686,0.0,0.0,0.0,6.0,1.0,0.0,12.0,0.0,12.0,6.0,0.3333333333333333,0.0,0.0,66.15130757829375,66.15130757829375,0.0,60.0,0.0,
