date,ISO3,price
2025-10-09,DNK,82.84
2025-10-09,DEU,104.56
2025-10-09,NLD,101.69
2025-10-09,GBR,99.62
2025-10-10,DNK,64.33
2025-10-10,DEU,95.93
2025-10-10,NLD,95.81
2025-10-10,GBR,99.21
2025-10-11,DNK,78.72
2025-10-11,DEU,90.39
2025-10-11,NLD,96.24
2025-10-11,GBR,98.67
2025-10-12,DNK,83.32
2025-10-12,DEU,89.07
2025-10-12,NLD,89.18
2025-10-12,GBR,97.93
2025-10-13,DNK,138.86
2025-10-13,DEU,143.76
2025-10-13,NLD,127.81
2025-10-13,GBR,120.82
2025-10-14,DNK,161.03
2025-10-14,DEU,148.44
2025-10-14,NLD,144.88
2025-10-14,GBR,112.08
2025-10-15,DNK,137.33
2025-10-15,DEU,143.1
2025-10-15,NLD,129.34
2025-10-15,GBR,122.01
2025-10-16,DNK,95.34
2025-10-16,DEU,102.76
2025-10-16,NLD,96.47
2025-10-16,GBR,104.31
2025-10-17,DNK,103.06
2025-10-17,DEU,106.7
2025-10-17,NLD,102.4
2025-10-17,GBR,103.11
2025-10-18,DNK,95.28
2025-10-18,DEU,97.13
2025-10-18,NLD,91.88
2025-10-18,GBR,95.69
2025-10-19,DNK,68.56
2025-10-19,DEU,70.66
2025-10-19,NLD,67.36
2025-10-19,GBR,66.35
2025-10-20,DNK,68.06
2025-10-20,DEU,79.35
2025-10-20,NLD,76.91
2025-10-20,GBR,91.75
2025-10-21,DNK,59.3
2025-10-21,DEU,69.11
2025-10-21,NLD,67.74
2025-10-21,GBR,90.2
2025-10-22,DNK,116.99
2025-10-22,DEU,125.76
2025-10-22,NLD,116.49
2025-10-22,GBR,100.14
2025-10-23,DNK,73.42
2025-10-23,DEU,72.88
2025-10-23,NLD,77.13
2025-10-23,GBR,87.55
2025-10-24,DNK,37.09
2025-10-24,DEU,29.24
2025-10-24,NLD,35.1
2025-10-24,GBR,52.69
2025-10-25,DNK,12.23
2025-10-25,DEU,14.11
2025-10-25,NLD,15.99
2025-10-25,GBR,17.46
2025-10-26,DNK,12.55
2025-10-26,DEU,7.05
2025-10-26,NLD,16.03
2025-10-26,GBR,33.13
2025-10-26,GBR,4.24
2025-10-27,DNK,70.59
2025-10-27,DEU,68.35
2025-10-27,NLD,69.09
2025-10-27,GBR,71.39
2025-10-28,DNK,70.21
2025-10-28,DEU,66.54
2025-10-28,NLD,67.15
2025-10-28,GBR,69.39
2025-10-29,DNK,86.25
2025-10-29,DEU,89.45
2025-10-29,NLD,89.76
2025-10-29,GBR,87.63
2025-10-30,DNK,70.29
2025-10-30,DEU,73.79
2025-10-30,NLD,78.9
2025-10-30,GBR,82.69
2025-10-31,DNK,85.04
2025-10-31,DEU,91.47
2025-10-31,NLD,82.79
2025-10-31,GBR,57.61
2025-11-01,DNK,41.05
2025-11-01,DEU,52.24
2025-11-01,NLD,43.73
2025-11-01,GBR,46.96
2025-11-02,DNK,80.53
2025-11-02,DEU,86.17
2025-11-02,NLD,76.44
2025-11-02,GBR,66.08
2025-11-03,DNK,69.35
2025-11-03,DEU,77.85
2025-11-03,NLD,72.64
2025-11-03,GBR,61.06
2025-11-04,DNK,55.94
2025-11-04,DEU,79.2
2025-11-04,NLD,72.32
2025-11-04,GBR,70.02
2025-11-05,DNK,84.93
2025-11-05,DEU,95.87
2025-11-05,NLD,85.14
2025-11-05,GBR,88.88
2025-11-06,DNK,104.79
2025-11-06,DEU,107.43
2025-11-06,NLD,101.18
2025-11-06,GBR,98.19
2025-11-07,DNK,109.7
2025-11-07,DEU,113.14
2025-11-07,NLD,103.82
2025-11-07,GBR,95.77
2025-11-08,DNK,106.2
2025-11-08,DEU,106.06
2025-11-08,NLD,99.55
2025-11-08,GBR,94.85
2025-11-09,DNK,98.69
2025-11-09,DEU,100.79
2025-11-09,NLD,93.08
2025-11-09,GBR,91.47
2025-11-10,DNK,109.62
2025-11-10,DEU,125.69
2025-11-10,NLD,97.36
2025-11-10,GBR,89.88
2025-11-11,DNK,86.79
2025-11-11,DEU,96.63
2025-11-11,NLD,85.54
2025-11-11,GBR,85.33
2025-11-12,DNK,50.42
2025-11-12,DEU,77.46
2025-11-12,NLD,71.54
2025-11-12,GBR,77.69
2025-11-13,DNK,56.25
2025-11-13,DEU,73.05
2025-11-13,NLD,78.2
2025-11-13,GBR,72.53
2025-11-14,DNK,97.14
2025-11-14,DEU,103.97
2025-11-14,NLD,92.54
2025-11-14,GBR,78.45
2025-11-15,DNK,82.65
2025-11-15,DEU,89.01
2025-11-15,NLD,83.77
2025-11-15,GBR,77.65
2025-11-16,DNK,91.69
2025-11-16,DEU,99.51
2025-11-16,NLD,91.3
2025-11-16,GBR,90.22
2025-11-17,DNK,88.03
2025-11-17,DEU,96.7
2025-11-17,NLD,84.58
2025-11-17,GBR,90.52
2025-11-18,DNK,104.52
2025-11-18,DEU,103.03
2025-11-18,NLD,99.7
2025-11-18,GBR,101.29
2025-11-19,DNK,111.11
2025-11-19,DEU,102.18
2025-11-19,NLD,99.77
2025-11-19,GBR,94.87
2025-11-20,DNK,125.62
2025-11-20,DEU,122.43
2025-11-20,NLD,122.99
2025-11-20,GBR,102.64
2025-11-21,DNK,145.58
2025-11-21,DEU,144.25
2025-11-21,NLD,141.54
2025-11-21,GBR,123.64
2025-11-22,DNK,75.08
2025-11-22,DEU,92.5
2025-11-22,NLD,87.33
2025-11-22,GBR,96.25
2025-11-23,DNK,62.68
2025-11-23,DEU,74.83
2025-11-23,NLD,72.31
2025-11-23,GBR,85.8
2025-11-24,DNK,131.13
2025-11-24,DEU,126.89
2025-11-24,NLD,123.08
2025-11-24,GBR,99.08
2025-11-25,DNK,213.8
2025-11-25,DEU,213.9
2025-11-25,NLD,147.2
2025-11-25,GBR,123.2
2025-11-26,DNK,161.39
2025-11-26,DEU,175.53
2025-11-26,NLD,151.86
2025-11-26,GBR,113.01
2025-11-27,DNK,68.26
2025-11-27,DEU,90.69
2025-11-27,NLD,82.2
2025-11-27,GBR,81.96
2025-11-28,DNK,54.57
2025-11-28,DEU,86.49
2025-11-28,NLD,82.13
2025-11-28,GBR,77.29
2025-11-29,DNK,72.09
2025-11-29,DEU,90.0
2025-11-29,NLD,87.35
2025-11-29,GBR,90.89
2025-11-30,DNK,55.58
2025-11-30,DEU,86.1
2025-11-30,NLD,83.3
2025-11-30,GBR,82.86
2025-12-01,DNK,66.62
2025-12-01,DEU,95.14
2025-12-01,NLD,82.05
2025-12-01,GBR,83.32
2025-12-02,DNK,82.4
2025-12-02,DEU,103.14
2025-12-02,NLD,86.79
2025-12-02,GBR,86.27
2025-12-03,DNK,152.07
2025-12-03,DEU,167.67
2025-12-03,NLD,132.65
2025-12-03,GBR,97.46
2025-12-04,DNK,123.04
2025-12-04,DEU,127.42
2025-12-04,NLD,96.99
2025-12-04,GBR,93.49
2025-12-05,DNK,133.15
2025-12-05,DEU,140.57
2025-12-05,NLD,115.47
2025-12-05,GBR,88.84
2025-12-06,DNK,72.62
2025-12-06,DEU,78.18
2025-12-06,NLD,72.58
2025-12-06,GBR,78.16
2025-12-07,DNK,78.09
2025-12-07,DEU,78.53
2025-12-07,NLD,72.87
2025-12-07,GBR,83.85
2025-12-08,DNK,54.99
2025-12-08,DEU,70.55
2025-12-08,NLD,67.83
2025-12-08,GBR,70.45
2025-12-09,DNK,82.47
2025-12-09,DEU,89.88
2025-12-09,NLD,81.51
2025-12-09,GBR,76.42
2025-12-10,DNK,53.19
2025-12-10,DEU,81.63
2025-12-10,NLD,76.58
2025-12-10,GBR,68.2
2025-12-11,DNK,55.58
2025-12-11,DEU,95.22
2025-12-11,NLD,91.56
2025-12-11,GBR,80.07
2025-12-12,DNK,110.47
2025-12-12,DEU,115.32
2025-12-12,NLD,106.36
2025-12-12,GBR,92.25
2025-12-13,DNK,85.29
2025-12-13,DEU,96.27
2025-12-13,NLD,92.23
2025-12-13,GBR,84.4
2025-12-14,DNK,39.26
2025-12-14,DEU,82.67
2025-12-14,NLD,82.55
2025-12-14,GBR,68.08
2025-12-15,DNK,69.33
2025-12-15,DEU,91.71
2025-12-15,NLD,84.87
2025-12-15,GBR,87.22
2025-12-16,DNK,105.82
2025-12-16,DEU,108.26
2025-12-16,NLD,105.27
2025-12-16,GBR,99.99
2025-12-17,DNK,103.96
2025-12-17,DEU,106.56
2025-12-17,NLD,100.73
2025-12-17,GBR,87.17
2025-12-18,DNK,57.39
2025-12-18,DEU,72.84
2025-12-18,NLD,69.36
2025-12-18,GBR,72.66
2025-12-19,DNK,52.97
2025-12-19,DEU,74.11
2025-12-19,NLD,71.65
2025-12-19,GBR,70.21
2025-12-20,DNK,98.48
2025-12-20,DEU,101.55
2025-12-20,NLD,97.79
2025-12-20,GBR,90.95
2025-12-21,DNK,89.37
2025-12-21,DEU,88.59
2025-12-21,NLD,86.2
2025-12-21,GBR,90.65
2025-12-22,DNK,82.54
2025-12-22,DEU,86.72
2025-12-22,NLD,85.17
2025-12-22,GBR,89.78
2025-12-23,DNK,74.15
2025-12-23,DEU,75.83
2025-12-23,NLD,76.13
2025-12-23,GBR,90.65
2025-12-24,DNK,69.71
2025-12-24,DEU,63.92
2025-12-24,NLD,66.03
2025-12-24,GBR,85.39
2025-12-25,DNK,71.19
2025-12-25,DEU,68.02
2025-12-25,NLD,68.08
2025-12-25,GBR,85.05
2025-12-26,DNK,97.52
2025-12-26,DEU,91.72
2025-12-26,NLD,96.08
2025-12-26,GBR,95.33
2025-12-27,DNK,78.46
2025-12-27,DEU,92.24
2025-12-27,NLD,89.81
2025-12-27,GBR,93.81
2025-12-28,DNK,75.78
2025-12-28,DEU,90.63
2025-12-28,NLD,92.79
2025-12-28,GBR,96.58
2025-12-29,DNK,68.2
2025-12-29,DEU,94.73
2025-12-29,NLD,95.62
2025-12-29,GBR,95.91
2025-12-30,DNK,81.97
2025-12-30,DEU,89.81
2025-12-30,NLD,87.71
2025-12-30,GBR,96.5
2025-12-31,DNK,85.25
2025-12-31,DEU,84.24
2025-12-31,NLD,86.43
2025-12-31,GBR,92.82
